code,date,price,cashdebt,operprof,roa,roic,ret
000413.SZ,20150331,11.8,-0.0679,43.3158,2.4111,2.1416,0.36640738085696345
000413.SZ,20150630,9.78,0.0251,44.9683,4.7996,4.333,-0.2714466945808191
000413.SZ,20150930,7.32,0.3748,41.6272,8.2154,7.4078,-0.04016604172533464
000413.SZ,20160331,7.72,-0.9909,33.4633,1.663,1.5492,0.13575443911246915
000413.SZ,20190930,5.68,0.0387,18.3618,2.8858,3.0144,0.22182399977020092
000415.SZ,20021231,6.93,-0.3397,14.6752,1.8058,0.1625,-0.07503518594291408
000415.SZ,20030331,7.18,-0.0168,9.1367,-0.4909,-1.0007,-0.0789707813194233
000415.SZ,20030630,5.78,0.0006,21.4575,0.1342,-0.7762,-0.13266596634809366
000415.SZ,20030930,5.02,0.0443,24.5839,1.0027,0.0432,-0.06925844047005533
000415.SZ,20031231,4.5,-0.0105,9.3889,-5.4912,-8.3242,0.008928630744301398
000415.SZ,20040331,6.25,-0.0018,31.43,-0.2861,-1.2546,0.13330284731442035
000415.SZ,20040630,4.3,0.0527,36.7908,2.0968,0.7593,-0.18811867447828068
000415.SZ,20040930,4.38,0.0369,40.6368,3.0648,0.8523,0.04196419909903199
000415.SZ,20041231,3.61,0.1715,19.2545,4.1226,0.9935,-0.1608554968990769
000415.SZ,20050331,3.2,-0.1292,22.9753,0.0781,-0.6795,-0.1665731998258154
000415.SZ,20050630,3.59,-0.0845,26.7285,1.0581,0.1765,0.09336221759102542
000415.SZ,20050930,3.12,0.024,26.1646,1.9132,0.2857,-0.025317807984289897
000415.SZ,20060331,3.31,0.1236,7.7222,-0.6151,-0.8508,0.04954573655142988
000415.SZ,20060630,3.11,0.1457,13.4363,-0.8996,-1.2228,-0.34470650089593713
000415.SZ,20080331,9.0,0.0602,8.0894,-0.5418,-0.8838,-0.2442525145244449
000415.SZ,20080630,5.7,0.3869,16.3307,-0.3331,-0.5802,-0.38179536402225955
000415.SZ,20081231,4.22,-0.258,-47.1559,-5.6523,-9.8066,-0.0642422687283537
000415.SZ,20090331,6.69,0.0095,1.1144,-0.6538,-1.0903,0.1760631546055322
000415.SZ,20090630,7.17,0.0289,4.4398,-1.3426,-2.2845,-0.016597891409037828
000415.SZ,20090930,6.51,0.6423,41.0969,-0.1378,-0.2484,0.031203779667356074
000415.SZ,20091231,8.92,2.4072,-24.7025,-5.9712,-11.7573,0.13161139203469818
000415.SZ,20100630,7.86,0.0047,8.8117,-0.7912,-1.9034,-0.19580112062219474
000415.SZ,20100930,10.2,0.5778,35.1763,-0.29,-0.6953,-0.06820825002653369
000415.SZ,20101231,10.88,0.9323,-11.782,2.0074,0.8636,0.03555098426431901
000415.SZ,20110331,13.47,-0.389,11.2428,-0.3829,-0.9247,0.00595683071919139
000415.SZ,20110630,13.42,0.1631,52.2221,2.6116,2.1446,0.04340232020230699
000415.SZ,20110930,12.32,0.0806,45.1534,3.5055,2.8602,-0.11706127452797369
000415.SZ,20121231,6.57,0.0719,54.3875,4.5144,3.6022,0.17232601696227579
000415.SZ,20130930,8.03,0.075,57.9474,3.2784,2.6994,0.09531017980432474
000415.SZ,20131231,7.91,0.1288,46.0299,5.8952,5.5362,-0.05053447305355471
000415.SZ,20140331,8.2,0.0339,50.3978,1.0702,1.038,-0.009708814126960938
000415.SZ,20140630,7.68,0.0567,45.151,1.9818,1.9514,-0.03455238150665984
000415.SZ,20140930,10.28,0.0733,46.3425,3.0132,2.9702,0.17727594158737958
000415.SZ,20141231,13.67,0.1093,44.325,3.8065,3.6803,0.07833726201714672
000415.SZ,20150630,9.46,0.0522,49.3065,2.1021,1.9903,-1.011024154957695
000415.SZ,20150930,6.83,0.0916,49.4266,3.1092,2.9727,-0.1185961099348539
000415.SZ,20151231,9.02,0.1117,51.7361,3.762,3.4777,0.007790801787768223
000415.SZ,20160930,7.18,0.1162,38.7645,2.967,2.727,-0.016574965094212676
000415.SZ,20170331,7.13,0.0201,28.7811,0.863,0.7545,-0.0014015419252884445
000415.SZ,20170630,6.73,0.0419,40.1372,1.9457,1.6136,0.040945825862125994
000415.SZ,20190930,3.58,0.0817,49.0968,3.7735,3.4902,0.016901810802603254
000425.SZ,20021231,19.21,0.3997,19.4123,6.3469,6.0104,-0.010872486082713574
000425.SZ,20030331,19.43,-0.0048,14.698,1.1262,0.5652,0.009826818151788246
000425.SZ,20030630,6.51,0.1075,14.9033,4.4487,3.2679,-1.0487462771652145
000425.SZ,20030930,6.48,0.0756,12.7179,5.7959,4.284,-0.13545854681510575
000425.SZ,20031231,5.93,0.0568,14.6594,6.4042,5.5136,-0.07471005537980939
000425.SZ,20040331,8.4,-0.1056,13.4328,1.2768,0.5019,0.0035778213478841235
000425.SZ,20040630,6.8,-0.1516,11.6992,3.5661,2.3061,-0.06958093383850575
000425.SZ,20040930,5.61,-0.2557,11.5147,3.7214,1.8744,0.005361943141385373
000425.SZ,20041231,4.81,-0.1696,16.4097,3.3241,1.5325,-0.22106238511038523
000425.SZ,20050331,4.08,0.0145,8.2768,-0.5967,-1.3611,-0.08455738802806312
000425.SZ,20050630,2.54,0.0492,7.2001,-1.6694,-3.5396,-0.09387751480282899
000425.SZ,20050930,3.13,0.0573,11.0613,-0.9454,-3.1169,-0.015848192240023727
000425.SZ,20060331,3.87,0.2334,9.0287,0.5279,0.8207,-0.11231303497270798
000425.SZ,20060630,6.2,0.8825,9.6759,1.1201,0.371,0.12162103652960661
000425.SZ,20080331,19.55,0.2265,5.372999999999998,0.2461,-1.1637,-0.28126768227411725
000425.SZ,20081231,15.55,1.4526,13.0137,4.4239,6.1174,-0.02852808361453805
000425.SZ,20121231,11.53,-0.599,23.8652,7.8042,10.3558,0.13638516960937444
000425.SZ,20130930,8.28,0.0053,21.2151,3.5475,4.5349,0.023214237326768028
000425.SZ,20131231,7.61,-0.0439,21.8467,4.8384,6.1155,-0.0474752395881229
000425.SZ,20140331,6.68,0.0206,21.0321,1.2126,1.4543,-0.03962367202814643
000425.SZ,20140630,6.85,0.038,20.5266,2.539,2.9705,0.0029239786914350605
000425.SZ,20140930,8.89,0.0231,22.3046,2.6416,3.0631,0.1256882151634969
000425.SZ,20141231,14.97,0.0854,27.059,2.3245,2.4617,0.3826805662549628
000425.SZ,20150331,15.3,-0.1346,19.5136,0.1282,0.1927,0.125163142954006
000425.SZ,20150630,13.27,0.0301,20.4109,0.5775,-0.9359,-0.09961684811438928
000425.SZ,20150930,4.08,0.03,22.6534,1.7188,-1.131,-1.162691145352632
000425.SZ,20151231,4.25,0.0156,19.7867,1.2761,-2.3718,-0.03012974145202927
000425.SZ,20160331,3.51,0.0365,19.4914,0.2784,0.2004,0.18061361444879837
000425.SZ,20160630,3.06,0.0678,20.347,0.9802,0.9487,-0.0478560211776351
000425.SZ,20160930,3.18,0.2047,20.9447,0.7781,0.7445,-0.01869213301215252
000425.SZ,20170331,4.07,0.1068,17.7444,0.6831,0.8719,0.0
000425.SZ,20170630,3.75,0.2898,20.1204,1.6357,1.9082,0.106843095618049
000503.SZ,20021231,13.99,0.1607,74.8328,12.9622,10.7267,-0.05830936747245088
000503.SZ,20040930,12.99,0.7864,31.8492,24.9899,25.8392,0.3603107106276201
000503.SZ,20050630,9.63,-1.5626,56.2195,1.254,0.8699,0.1595303023456974
000503.SZ,20090331,6.43,-0.4704,71.6464,0.229,-0.0409,0.15804628272808866
000503.SZ,20090630,6.91,0.3821,88.8215,0.5179,0.2655,0.010181906145119502
000538.SZ,20040630,13.1,0.6658,34.1461,8.4498,9.7703,-0.25114477860707474
000540.SZ,20021231,22.22,-0.3503,38.9921,3.5092,0.7448,-0.011633240814006492
000540.SZ,20030630,5.56,-0.0877,43.9423,1.3332,0.1651,-0.21156599797176706
000540.SZ,20030930,4.63,-0.0919,38.2836,2.259,0.5296,-0.1519885168227631
000540.SZ,20031231,3.87,-0.0533,37.8562,2.818,0.2925,-0.13062018241706422
000540.SZ,20040331,6.5,-0.0067,46.4292,0.8725,0.3133,0.13837828468649982
000540.SZ,20040630,4.02,-0.0067,38.2699,1.5272,0.4591,-0.28394375034117386
000540.SZ,20040930,3.99,0.0384,29.3154,2.0928,0.4661,0.0435408082832884
000540.SZ,20041231,3.11,-0.0138,28.9475,-8.7659,-14.9272,-0.12383826341886306
000540.SZ,20050331,2.7,0.0304,26.373,0.6527,0.046,-0.19763579176699705
000540.SZ,20050630,2.02,0.0185,33.6869,1.2978,0.1142,-0.04359043607486161
000540.SZ,20050930,2.18,0.0753,33.6469,2.1046,0.1512,0.009216655104924048
000540.SZ,20060331,2.0,-0.0603,42.3631,1.1765,1.4806,-0.0861776962410524
000540.SZ,20060630,2.47,-0.1525,43.46,2.9459,3.2298,0.04132819549284594
000540.SZ,20080331,10.29,-0.2091,40.3589,1.7656,1.7247,-0.15039519867652765
000540.SZ,20080630,8.78,-0.416,53.6305,5.5070000000000014,5.7892,-0.3023799062874737
000540.SZ,20081231,4.96,-0.3872,36.1523,11.3558,12.1738,0.022427035787444424
000540.SZ,20090331,7.88,0.1443,39.5757,2.702,3.0849,-0.10472579649973529
000540.SZ,20090630,15.58,0.1854,39.5418,5.5932,6.4159,0.4821437757649872
000540.SZ,20090930,16.8,-0.0485,33.8419,11.5255,13.3904,0.2291137183007137
000540.SZ,20091231,18.53,-0.2751,45.9136,12.8575,14.6439,-0.07433923058604944
000540.SZ,20100331,19.22,-0.2169,44.5917,2.4203,2.5225,0.13219439472796568
000540.SZ,20100630,9.05,0.0576,45.8287,3.4327,3.7367,0.15249459333227885
000540.SZ,20100930,10.5,-0.1999,34.549,3.9647,4.4577,0.03193304710300901
000540.SZ,20101231,13.73,-0.1268,36.0113,8.0783,10.4065,0.01837611429571871
000540.SZ,20110331,16.6,-0.1741,27.8539,1.1509,1.6711,0.2104235893146496
000540.SZ,20110630,16.66,-0.3371,62.4181,2.6331,3.7163,0.20367640857564426
000540.SZ,20110930,7.36,-0.3943,21.2705,3.2674,4.5057,-0.32042806542225216
000540.SZ,20121231,6.94,-0.2042,33.2253,3.2031,4.8907,0.17600151277536666
000540.SZ,20130930,6.88,0.0034,33.0461,4.0781,6.1898,-0.048236300959482566
000540.SZ,20131231,5.8,-0.0155,52.2671,5.2962,7.9867,-0.09059689535222658
000540.SZ,20140331,5.36,-0.0166,29.0389,1.206,1.7851,0.08362498702811197
000540.SZ,20140630,5.1,0.0428,34.1386,3.4732,5.4733,-0.02517073834655156
000540.SZ,20140930,7.68,0.0769,28.6873,4.6536,7.3251,0.09844007281325251
000540.SZ,20141231,11.78,0.2071,33.4351,5.5903,8.6955,0.3477409233903234
000540.SZ,20150331,35.78,-0.0995,30.0405,1.5293,3.0987,0.6820297786733693
000540.SZ,20150630,12.6,-0.2972,37.3349,3.7907,6.3693,0.028170876966696224
000540.SZ,20151231,9.12,-0.0083,40.2933,6.2298,10.2906,-0.1050315141743522
000540.SZ,20160331,7.19,-0.1049,36.6942,2.3538,3.2204,0.13214153833546846
000540.SZ,20160630,6.23,-0.0445,30.7112,4.1084,5.6443,-0.028482938133216826
000540.SZ,20160930,6.92,0.0156,24.6967,4.5318,5.7125,-0.010064786616140709
000540.SZ,20170331,6.63,-0.0963,39.9914,2.19,2.4612,0.013667638728663835
000540.SZ,20170630,6.95,-0.1196,37.6489,3.5663,4.1861,0.06847912886070204
000540.SZ,20190930,3.37,0.211,42.2844,2.6913,3.7506,-0.02924184959449753
000559.SZ,20021231,8.14,1.5669,19.807,9.7967,7.7164,-0.09374540917097374
000559.SZ,20030331,9.69,0.1783,21.3839,2.193,1.8709,0.06832966819084002
000559.SZ,20030630,8.46,0.6982,20.9354,4.8419,4.2704,-0.09681345507936788
000559.SZ,20030930,7.68,0.7719,17.5553,6.7257,5.2982,-0.01293679103071945
000559.SZ,20031231,6.97,0.6658,19.0036,8.4438,7.2944,-0.04214106677299549
000559.SZ,20040331,9.04,-0.1186,21.3517,2.05,1.5735,0.05339144179439657
000559.SZ,20040630,7.34,0.0017,21.1821,4.0288,2.4257,-0.21603386864544274
000559.SZ,20040930,9.57,0.1382,19.0198,5.9407,4.0947,0.18044244568667955
000559.SZ,20041231,4.23,0.205,20.9771,7.4937,5.4784,-0.09466522654107835
000559.SZ,20050331,4.25,-0.0441,19.7613,1.8598,1.296,-0.04148060112071876
000559.SZ,20050630,3.05,0.1391,19.0668,3.6131,2.0262,0.07133753844620559
000559.SZ,20050930,3.22,0.1512,16.8411,4.9578,2.8655,-0.03359094443603544
000559.SZ,20060331,3.23,0.0503,19.2372,1.8727,1.9459,0.05080457563545941
000559.SZ,20060630,3.56,0.1929,18.8158,3.5508,3.3642,0.016997576368571077
000559.SZ,20080331,9.66,0.1192,20.4708,2.7625,3.4615,-0.24485237025281514
000559.SZ,20080630,5.62,0.1998,15.1135,4.9812,6.3281,-0.41137878589821203
000559.SZ,20081231,3.09,0.2813,16.7906,8.5774,11.3512,-0.038099846232270404
000559.SZ,20090331,6.43,0.0386,19.1461,2.066,2.4676,0.07758331869198956
000559.SZ,20090630,7.25,0.1724,15.9309,3.5913,4.2807,-0.12799887505479693
000559.SZ,20090930,6.0,0.3526,19.1694,5.7782,7.5361,0.03908738870804691
000559.SZ,20091231,7.72,0.489,18.4271,8.055,10.0272,0.01698277262914622
000559.SZ,20100331,10.81,0.0241,17.9266,2.9532,3.5407,0.38441169891033206
000559.SZ,20110930,7.05,8.8607,16.9167,6.1177,8.1293,-0.12014431184206334
000559.SZ,20121231,4.49,0.8565,18.0531,6.9364,8.9296,0.10808632579557129
000559.SZ,20131231,5.31,1.2409,22.0978,9.1968,12.4298,-0.08826608229852619
000559.SZ,20140331,9.57,0.0762,21.645,2.6772,3.8426,-0.22377031410501888
000559.SZ,20140630,10.28,0.5459,21.2574,4.9796,6.932,0.11099677597202441
000559.SZ,20141231,11.87,4.5165,23.9626,9.801,13.7046,-0.13384726522520118
000559.SZ,20150630,21.86,1.1177,20.0234,5.4968,8.1809,0.097462540216688
000559.SZ,20190930,5.18,6.9628,15.2115,4.3559,6.5988,-0.037883317902301365
000568.SZ,20021231,7.92,-0.0758,60.5114,4.1297,1.4694,0.04652001563489291
000568.SZ,20030331,7.53,0.064,56.2235,3.5233,2.1986,-0.027506645789833587
000568.SZ,20030630,8.3,0.1946,55.8786,3.718,1.7979,-0.0876136052523357
000568.SZ,20030930,4.11,0.2116,47.952,3.9325,1.5799,-0.024039619186146777
000568.SZ,20031231,4.09,0.2749,51.3512,5.1244,1.8021,-0.05932937805760315
000568.SZ,20040331,4.83,0.0325,53.771,3.6079,2.1661,0.037979248065216256
000568.SZ,20040630,4.06,0.2255,49.6585,3.5,1.4607,-0.10511417990094578
000568.SZ,20040930,4.05,0.2247,54.0312,4.1681,1.3888,0.053244514518812285
000568.SZ,20041231,3.56,0.5549,56.147,4.8536,1.7408,-0.09121600827166156
000568.SZ,20050331,3.45,0.3097,54.926,4.0411,2.3871,-0.11488027599842202
000568.SZ,20050630,3.61,0.3824,55.9163,4.0331,1.6107,0.0
000568.SZ,20050930,4.97,0.6837,55.1974,4.7732,1.5721,0.07086297201039464
000568.SZ,20060331,5.9,1.6122,56.6431,6.2205,5.2696,0.1301472946402822
000623.SZ,20021231,9.75,-0.0171,58.6168,7.0779999999999985,4.9177,0.03443219642148422
000623.SZ,20030331,9.16,0.1132,49.2212,1.712,1.0668,-0.03959853898007177
000623.SZ,20030630,8.68,0.7953,63.4894,3.7649,2.5799,-0.07114110002524107
000623.SZ,20030930,7.5,0.5262,70.1965,4.561,2.8367,-0.044335813820051743
000623.SZ,20031231,7.01,0.5760000000000001,65.2302,8.5932,6.0929,0.026013027463800083
000623.SZ,20040331,10.83,0.2581,59.7095,2.4429,2.1655,0.12787534334678857
000623.SZ,20040630,5.03,1.0344,58.7797,4.7338,4.6744,-0.13377987069761124
000623.SZ,20040930,6.72,0.3955,60.5789,5.4032,5.3723,0.20398305357513388
000623.SZ,20041231,5.54,0.4939,61.3389,9.2389,6.3517,-0.09629427042007309
000623.SZ,20050331,5.33,-0.0384,60.1677,2.4419,2.1126,-0.07758623653004659
000623.SZ,20050630,6.26,0.1279,77.2789,4.2597,3.6037,0.08150810459199892
000623.SZ,20050930,5.9,0.2274,55.6391,5.1329,4.5091,-0.03824239903644622
000623.SZ,20060331,7.46,-0.0048,60.2541,4.1839,4.5309,0.025799122670241603
000623.SZ,20060630,16.98,-0.0054,72.6366,10.0632,11.2661,0.1901257822855363
000623.SZ,20080331,36.98,-0.3793,57.6792,4.9403,5.4694,-0.38230368248662194
000623.SZ,20080630,32.79,0.3542,69.6822,9.375,10.238,-0.15741289972299705
000623.SZ,20160630,24.95,0.4717,70.9596,4.4761,4.6114,-0.0170876400887139
000623.SZ,20190930,15.4,1.0602,70.5078,4.9286,4.9366,-0.028170876966696335
000625.SZ,20050930,4.57,0.4542,17.8364,1.5936,2.0277,-0.13298419698843394
000625.SZ,20080331,9.68,-0.6317,17.1161,1.8149,2.9066,-0.4068415708168876
000625.SZ,20121231,6.65,0.7314,22.3367,3.2675,7.3977,0.26146241561634637
000625.SZ,20131231,11.45,0.9902,19.8163,6.7885,14.9865,-0.03602447862132803
000625.SZ,20140331,9.57,0.3264,15.607,3.6215,7.981,-0.013492680044474195
000627.SZ,20021231,10.19,-0.3609,19.9015,2.4184,0.5819,-0.014613021845649674
000627.SZ,20030331,11.18,-0.0436,15.2094,-0.1411,-0.6512,-0.10679061958408027
000627.SZ,20030630,5.63,-0.1858,13.1804,-0.3997,-1.3163,-0.6477261125820393
000627.SZ,20030930,3.83,-0.1461,8.1372,-0.9648,-2.3824,-0.08983593074149188
000627.SZ,20031231,3.35,-0.1009,3.505,-2.9337,-5.0187,-0.10476332244808015
000627.SZ,20040331,4.81,0.0471,9.5113,-0.2957,-0.6149,0.03382986451840467
000627.SZ,20040630,3.4,0.2708,10.7155,0.6639,0.1143,-0.2532732927662391
000627.SZ,20040930,3.57,0.4665,10.9069,0.9684,0.2182,0.014104606181541945
000627.SZ,20041231,2.92,0.2152,14.2946,1.444,0.5398,-0.15512867501523514
000627.SZ,20050331,2.65,0.0668,13.5188,0.6815,0.4398,-0.14058195062118933
000627.SZ,20050630,2.2,0.1266,11.8843,1.1782,0.6878,-0.048790164169431945
000627.SZ,20050930,2.64,0.1685,10.3621,1.5419999999999998,0.8808,0.14222709959207652
000627.SZ,20060331,1.95,0.051,13.6163,0.6069,0.6906,-0.0835867161082657
000627.SZ,20060630,2.95,0.1599,17.7479,2.4639,2.7549,0.15358586761229973
000627.SZ,20081231,3.25,-0.1465,-19.5109,1.4949,1.6084,0.053725399356163064
000627.SZ,20090331,5.31,0.113,13.2763,0.475,0.3739,0.2226728523175219
000627.SZ,20090630,5.97,-0.0534,16.2583,1.8003,1.7691,-0.0410229793465774
000627.SZ,20090930,5.73,-0.0314,9.5946,2.508,2.4307,-0.0559942693545747
000627.SZ,20091231,7.46,-0.0508,5.3455,4.1414,4.0537,0.03270046131093474
000627.SZ,20100331,12.17,0.1506,11.6752,1.8031,1.6452,0.16780135715347771
000627.SZ,20100630,4.15,0.1651,4.4596,2.4023,2.3681,-0.23702269250701138
000627.SZ,20100930,5.34,0.9785,6.7609,3.2824,3.2914,-0.07744642754790464
000627.SZ,20101231,5.01,1.0074,0.009000000000000001,2.6719,2.6031,-0.10954337207023437
000627.SZ,20110331,5.11,0.1227,5.1413,0.2549,0.2298,-0.06073972973023085
000627.SZ,20110630,4.41,0.5706,1.0606,-1.3719,-1.4508,-0.011274076573217995
000627.SZ,20110930,3.51,0.3697,4.5855,-2.053,-2.1735,-0.03911113011662576
000627.SZ,20121231,2.81,0.3201,4.6175,2.1019,2.0246,0.07767303831821798
000627.SZ,20130930,2.72,0.0967,-2.2344,-1.0799,-1.1557,0.018553407895747834
000627.SZ,20131231,2.62,0.3478,-2.9238,-4.7187,-5.0832,-0.05567300242624164
000627.SZ,20140331,2.66,-0.826,-4.5874,12.326,9.9556,-0.03327478888487221
000627.SZ,20140630,2.62,-0.3543,0.4024,11.6699,9.3217,0.0038240964384034758
000627.SZ,20140930,3.69,-0.2754,-4.9314,10.8666,8.0668,0.2204371897164669
000627.SZ,20150331,10.74,0.0074,0.8347,-0.7063,-0.7805,0.23862591546258669
000627.SZ,20150630,11.09,-0.0243,6.0857,-1.0319,-1.1928,-0.24083996450244696
000627.SZ,20150930,7.34,-0.1189,-1.8417,-2.2603,-2.4902,0.017869891329566498
000627.SZ,20151231,10.76,-0.158,10.0792,15.7915,13.1643,0.0378833179023015
000630.SZ,20021231,5.77,0.6999,12.1738,6.3133,4.4888,-0.07187721153103778
000630.SZ,20030331,6.71,0.0385,12.028,1.5422,1.2687,0.01956420564636447
000630.SZ,20030630,7.28,-0.1437,10.0567,2.9021,2.2511,-0.056089466651043585
000630.SZ,20030930,6.9,-0.0306,10.3822,4.1055,3.1753,0.007272759329079878
000630.SZ,20031231,8.82,-0.0511,13.4165,5.4354,4.2257,0.13580154115906182
000630.SZ,20040331,11.47,0.0374,13.3645,2.2154,1.6793,-0.022414731524104746
000630.SZ,20040630,9.16,-0.0362,8.4769,4.0254,3.2177,-0.1355762437221669
000630.SZ,20040930,10.21,0.0973,9.4697,5.7994,4.8869,0.1052516958089786
000630.SZ,20041231,5.33,0.2411,10.0643,7.9253,6.8323,-0.00747667034302014
000630.SZ,20050331,4.91,0.0478,11.765,2.8819,2.4711,-0.181982055857066
000630.SZ,20050630,4.41,0.1318,11.1453,5.4631,4.7107,0.04879016416943204
000630.SZ,20050930,5.16,0.2893,9.5548,7.7906,6.6663,0.0681626514309624
000630.SZ,20060331,5.46,0.2165,8.0521,2.4141,2.794,0.11025648627003301
000630.SZ,20060630,6.45,-0.0098,7.0844,4.8355,5.9963,-0.06308397542657689
000630.SZ,20080331,16.8,-0.1345,7.9849,2.7175,3.3396,-0.28678881647456583
000630.SZ,20080630,11.04,0.0456,6.1584,5.8849,7.0952,-0.29782071962311446
000630.SZ,20081231,6.65,0.4971,3.4512,7.3019,7.9594,-0.026707818914935868
000630.SZ,20090331,13.27,0.2367,9.4847,2.0103,2.2272,0.37284546287805737
000630.SZ,20090630,20.99,0.3728,5.9093,3.5611,3.83,0.06698712554417184
000630.SZ,20090930,16.13,0.1348,5.4105,4.7849,5.497999999999998,-0.0067964425964143205
000630.SZ,20091231,22.15,0.0847,5.3342,5.4849,6.7581,-0.015677812719229904
000630.SZ,20100331,19.07,-0.0861,4.9147,1.6089,2.0155,0.02441734895816843
000630.SZ,20100630,14.51,-0.0584,4.7181,3.0285,3.6792,-0.0737140775154434
000630.SZ,20100930,18.19,-0.2872,4.0058,3.9703,4.6423,0.07711498371585021
000630.SZ,20101231,35.05,-0.3823,5.5614,6.1283,6.9402,0.3259712177471244
000630.SZ,20110331,27.96,0.0142,3.7617,1.4144,1.5328,-0.08202160013989772
000630.SZ,20110630,24.1,0.1131,5.8197,3.7835,4.053,0.04454607105395186
000630.SZ,20110930,19.45,0.3992,5.8252,4.9979,5.3749,-0.1950931224734422
000630.SZ,20121231,18.9,-0.0416,4.0034,5.0753,4.3654,0.1388364448542157
000630.SZ,20130930,11.59,-0.1148,2.2846,1.224,1.2195,0.020044244058655104
000630.SZ,20131231,10.02,0.0342,2.3275,3.1593,2.9742,-0.06659478880293877
000630.SZ,20140331,8.92,0.0071,3.4095,0.8137,0.6216,0.0033688970661046986
000630.SZ,20140630,8.96,0.026,3.5369,1.4676,1.3224,-0.04900272661044905
000630.SZ,20140930,11.4,0.1657,2.5025,2.406,2.2979,0.11515491325011395
000630.SZ,20141231,15.48,0.1355,2.7219,2.5705,2.3423,0.2911333269559959
000630.SZ,20150331,16.93,0.0665,2.7433,0.5011,0.4387,0.0818162818895525
000630.SZ,20151231,3.58,0.3156,0.8489,-0.4895,-0.5876,-0.059638266319731105
000630.SZ,20160331,2.81,0.0722,3.5056,0.6909,2.7726,0.10102040231520922
000630.SZ,20160630,2.54,0.103,3.1243,1.2388,0.7937,-0.01562531790308087
000630.SZ,20160930,2.58,0.3282,3.1683,2.6346,1.9064,-0.007722046093910278
000630.SZ,20170331,3.17,-0.1437,4.2535,0.9508,0.9422,-0.04623319503920793
000630.SZ,20170630,2.84,-0.0096,3.8044,1.6203,1.5506,0.054262858559367
000630.SZ,20190930,2.17,0.2244,4.5097,3.7113,3.6392,-0.031748698314580416
000630.SZ,20191231,2.33,0.3704,5.0049,4.4926,4.4633,0.08974628785627548
000651.SZ,20041231,9.96,0.0693,11.1657,4.434,11.0655,-0.07725848313713139
000651.SZ,20050630,10.21,0.804,19.082,2.3909,5.0668,0.0837223389564026
000651.SZ,20050930,10.08,0.5141,20.5719,4.383,8.459,-0.04462428046999365
000671.SZ,20021231,10.18,-0.3018,15.3324,2.7314,-0.7128,-0.03948514849093846
000671.SZ,20030331,10.56,-0.1499,15.1196,1.1862,0.2124,-0.07566249918097537
000671.SZ,20030630,8.68,0.3702,7.6985,1.7316,0.6939,-0.04944827541398114
000671.SZ,20031231,6.37,0.6684,12.6226,1.9732,1.2406,-0.059423420470800646
000671.SZ,20040331,9.55,-0.3687,14.8913,0.6024,0.325,0.1572969855166233
000671.SZ,20040630,8.69,-0.4882,18.2471,2.2621,1.3219999999999998,-0.08595596792068638
000671.SZ,20040930,6.83,-0.4314,17.8517,2.8216,1.6809,0.03425502455031889
000671.SZ,20041231,7.98,-0.6579999999999999,24.6087,6.5058,3.6541,0.05937227349996896
000671.SZ,20050331,6.35,-0.2626,19.4432,0.4152,0.3033,-0.10599023860055048
