code,date,price,high,low,dolvol,baspread
600958.SH,20151130,22.61,28.92,19.48,39686283700.0,9.44
600958.SH,20151231,23.29,26.83,21.78,22732122141.0,5.049999999999997
600958.SH,20160129,18.18,23.19,15.62,9303156835.0,7.570000000000002
600958.SH,20160229,17.27,20.0,16.5,11942431069.0,3.5
600958.SH,20160331,20.31,22.79,17.16,30389158220.0,5.629999999999999
600958.SH,20160429,18.07,20.4,17.77,18365962777.0,2.629999999999999
600958.SH,20160531,17.71,18.57,16.41,9688760739.0,2.16
600958.SH,20160630,16.81,17.8,16.08,10446142539.0,1.7200000000000024
600958.SH,20160729,16.47,18.2,16.26,12816315795.0,1.9399999999999975
600958.SH,20160831,16.68,17.88,16.06,7382835112.0,1.8200000000000005
600958.SH,20160930,15.83,16.79,15.7,3769640980.0,1.09
600958.SH,20161031,15.96,16.42,15.82,4469003552.0,0.6000000000000014
600958.SH,20161130,17.01,17.06,15.85,13289118020.0,1.2099999999999989
600958.SH,20161230,15.53,17.08,15.27,7127066327.0,1.8099999999999987
600958.SH,20170126,15.21,15.67,14.62,3016972421.0,1.0500000000000007
600958.SH,20170228,15.28,15.93,15.12,3100408907.0,0.8100000000000005
600958.SH,20170331,14.68,15.57,14.66,3884968259.0,0.91
600958.SH,20170428,14.55,15.06,14.24,2703493801.0,0.8200000000000003
600958.SH,20170531,13.88,14.59,13.36,3237980522.0,1.2300000000000004
600958.SH,20170630,13.91,14.11,13.47,2863877566.0,0.6399999999999988
600958.SH,20170731,16.38,16.5,13.81,14941323270.0,2.6899999999999995
600958.SH,20170831,16.81,17.19,14.76,24602248176.0,2.430000000000001
600958.SH,20170929,16.06,17.04,15.76,14884178942.0,1.2799999999999994
600958.SH,20171031,15.23,16.55,15.01,5938126755.0,1.540000000000001
600958.SH,20171130,15.6,16.61,15.13,12385463751.0,1.4799999999999986
600958.SH,20171229,13.86,15.83,13.55,5544330511.0,2.28
600958.SH,20180131,14.51,15.42,13.63,8237922648.0,1.7899999999999991
600958.SH,20180228,13.42,15.05,12.98,4395910783.0,2.0700000000000003
600958.SH,20180330,12.41,13.75,11.81,3428997858.0,1.9399999999999995
600958.SH,20180427,12.16,12.79,11.56,2613256703.0,1.2299999999999986
600958.SH,20180531,10.77,12.48,10.66,2451351980.0,1.8200000000000005
600958.SH,20180629,9.13,10.97,8.71,2472658472.0,2.26
600958.SH,20180731,9.13,9.33,8.13,2281136468.0,1.1999999999999993
600958.SH,20180831,8.78,9.17,8.01,1643847032.0,1.16
600958.SH,20180928,8.93,9.09,8.4,1388423454.0,0.6899999999999995
600958.SH,20181031,9.22,9.8,7.6,3455822335.0,2.200000000000001
600958.SH,20181130,9.23,10.35,8.9,5174791921.0,1.4499999999999993
600958.SH,20181228,7.97,9.7,7.68,3436566863.0,2.02
600958.SH,20190131,8.01,8.99,7.88,5199486056.0,1.1100000000000003
600958.SH,20190228,12.27,13.8,8.11,14383558690.0,5.690000000000001
600958.SH,20190329,11.92,14.15,10.95,23678740250.0,3.200000000000001
600958.SH,20190430,11.17,12.93,10.96,14341713879.0,1.9699999999999989
600958.SH,20190531,10.25,10.92,10.14,6211557828.0,0.7799999999999994
600958.SH,20190628,10.68,11.09,9.58,6163593135.0,1.5099999999999998
600958.SH,20190731,10.42,11.1,9.97,5110865088.0,1.129999999999999
600958.SH,20190830,9.95,10.45,9.5,4427414757.0,0.9499999999999992
600958.SH,20190930,10.2,11.41,9.92,6545548409.0,1.4900000000000002
600958.SH,20191031,10.0,10.63,9.94,2309332036.0,0.6900000000000013
600958.SH,20191129,9.72,10.31,9.51,2186963877.0,0.8000000000000007
600958.SH,20191231,10.76,10.94,9.65,7267671173.0,1.2899999999999991
600959.SH,20150430,9.54,9.54,6.56,3650878.0,2.9799999999999995
600959.SH,20150529,64.2,64.2,10.49,26216710201.0,53.71
600959.SH,20150630,27.29,70.6,23.14,81809308075.0,47.46
600959.SH,20150731,25.67,29.78,16.52,44028344314.0,13.260000000000002
600959.SH,20150831,18.24,29.14,16.12,31162174779.0,13.02
600959.SH,20150930,16.55,18.85,14.64,11674193282.0,4.210000000000001
600959.SH,20151030,19.36,20.63,16.91,15119083525.0,3.719999999999999
600959.SH,20151130,20.71,25.88,18.5,24867053073.0,7.379999999999999
600959.SH,20151231,20.56,22.44,19.75,9596672056.0,2.6900000000000013
600959.SH,20160129,14.42,20.53,13.2,4225318620.0,7.330000000000003
600959.SH,20160229,13.01,15.59,12.5,3253152024.0,3.09
600959.SH,20160331,14.81,15.27,12.9,4761572366.0,2.369999999999999
600959.SH,20160429,14.09,15.58,13.0,4224134609.0,2.58
600959.SH,20160531,13.98,15.45,13.1,2987527119.0,2.35
600959.SH,20160630,13.96,14.5,13.08,3278445521.0,1.42
600959.SH,20160729,10.68,15.3,10.61,4428844355.0,4.690000000000001
600959.SH,20160831,10.69,11.05,10.4,2497059106.0,0.6500000000000004
600959.SH,20160930,10.19,10.78,10.12,1390649480.0,0.6600000000000001
600959.SH,20161031,10.33,10.66,10.2,1380617594.0,0.4600000000000009
600959.SH,20161130,10.76,10.9,10.2,2978319105.0,0.7000000000000011
600959.SH,20161230,11.3,11.46,10.52,5713083962.0,0.9400000000000012
600959.SH,20170126,10.9,11.38,10.33,2224763906.0,1.0500000000000007
600959.SH,20170228,11.2,11.3,10.68,2961481559.0,0.620000000000001
600959.SH,20170331,10.43,11.19,10.33,1972899720.0,0.8599999999999994
600959.SH,20170428,10.37,10.59,10.02,1299624237.0,0.5700000000000003
600959.SH,20170531,10.84,10.86,10.2,1928785789.0,0.6600000000000001
600959.SH,20170630,10.57,11.04,10.48,1169855080.0,0.5599999999999987
600959.SH,20171031,10.06,11.63,9.89,1569459987.0,1.7400000000000002
600959.SH,20171130,8.77,10.12,8.73,922634601.0,1.3899999999999988
600959.SH,20171229,8.18,9.08,8.01,718251916.0,1.0700000000000005
600959.SH,20180131,7.97,8.51,7.9,494366453.0,0.6099999999999994
600959.SH,20180228,7.5,8.1,7.3,458124509.0,0.7999999999999998
600959.SH,20180330,7.16,7.9,6.73,1205654798.0,1.17
600959.SH,20180427,6.72,7.37,6.57,454710652.0,0.7999999999999998
600959.SH,20180531,6.01,6.78,5.88,1490479078.0,0.9000000000000004
600959.SH,20180629,5.1,6.08,4.84,586965882.0,1.2400000000000002
600959.SH,20180731,4.94,5.28,4.79,690107424.0,0.4900000000000002
600959.SH,20180831,4.52,5.05,4.37,703628055.0,0.6799999999999997
600959.SH,20180928,4.63,4.78,4.42,549106824.0,0.3600000000000003
600959.SH,20181031,4.28,4.61,3.85,393205379.0,0.7600000000000002
600959.SH,20181130,4.64,5.23,4.25,1720905816.0,0.9800000000000004
600959.SH,20181228,4.12,4.96,4.0,1427131851.0,0.96
600959.SH,20190131,4.0,4.51,3.98,1156483814.0,0.5299999999999998
600959.SH,20190228,4.93,5.18,3.98,1553363027.0,1.1999999999999995
600959.SH,20190329,5.51,6.24,4.82,5119241220.0,1.42
600959.SH,20190430,5.04,5.85,5.0,2250500681.0,0.8499999999999996
600959.SH,20190531,4.39,4.94,4.36,874877373.0,0.5800000000000001
600959.SH,20190628,4.45,4.64,4.17,1116583069.0,0.4699999999999998
600959.SH,20190731,4.23,4.56,4.13,763517352.0,0.4299999999999997
600959.SH,20190830,4.25,4.52,4.15,889672591.0,0.3699999999999992
600959.SH,20190930,4.1,4.55,4.1,978861575.0,0.4500000000000002
600959.SH,20191031,3.96,4.19,3.96,578220678.0,0.23000000000000045
600959.SH,20191129,3.87,4.03,3.81,584001314.0,0.2200000000000002
600959.SH,20191231,3.98,4.04,3.78,1234345168.0,0.26000000000000023
600977.SH,20160831,34.66,40.28,10.7,24403069847.0,29.58
600977.SH,20160930,27.03,35.15,26.38,20177411259.0,8.77
600977.SH,20161031,27.71,29.98,26.77,10218572581.0,3.2100000000000013
600977.SH,20161130,27.66,30.98,27.24,15363641466.0,3.740000000000002
600977.SH,20161230,23.09,27.97,22.87,5546421217.0,5.099999999999998
600977.SH,20170126,21.75,23.75,19.32,4334982307.0,4.43
600977.SH,20170228,22.93,23.07,20.49,5164530670.0,2.5800000000000023
600977.SH,20170331,23.54,25.22,22.87,7925252124.0,2.349999999999998
600977.SH,20170428,20.99,24.86,19.75,4723288296.0,5.1099999999999985
600977.SH,20170531,18.7,21.85,17.96,3442821438.0,3.890000000000001
600977.SH,20170630,18.72,19.91,18.02,3884128045.0,1.8900000000000008
600977.SH,20170731,18.31,19.05,16.6,3343847141.0,2.4499999999999997
600977.SH,20170831,18.03,18.76,17.35,3815576155.0,1.41
600977.SH,20170929,17.27,18.07,17.02,2037338953.0,1.0500000000000007
600977.SH,20171031,16.8,17.97,16.69,1715152927.0,1.2799999999999976
600977.SH,20171130,14.81,16.9,14.55,2166626372.0,2.349999999999998
600977.SH,20171229,15.4,15.82,14.7,2004136575.0,1.120000000000001
600977.SH,20180131,16.4,17.19,14.66,4198188547.0,2.5300000000000007
600977.SH,20180228,16.84,17.69,14.72,4258398000.0,2.9700000000000006
600977.SH,20180330,16.86,18.24,15.85,5388127823.0,2.3899999999999992
600977.SH,20180427,15.76,16.85,15.01,2031963030.0,1.8400000000000016
600977.SH,20180531,17.81,18.1,15.25,4677825698.0,2.8500000000000014
600977.SH,20180629,16.04,17.85,15.3,4101616055.0,2.5500000000000007
600977.SH,20180731,15.13,16.1,14.91,1844358694.0,1.1900000000000013
600977.SH,20180831,13.03,15.33,12.84,1475974237.0,2.49
600977.SH,20180928,13.07,13.41,12.28,802110020.0,1.1300000000000008
600977.SH,20181031,12.1,12.77,10.49,1062398660.0,2.28
600977.SH,20181130,13.81,14.58,12.09,2662959599.0,2.49
600977.SH,20181228,14.32,15.1,13.22,2395381820.0,1.879999999999999
600977.SH,20190131,14.95,15.84,13.58,2629959923.0,2.26
600977.SH,20190228,15.75,16.98,15.01,3919505196.0,1.9700000000000009
600977.SH,20190329,17.77,18.45,15.74,6563048346.0,2.7099999999999986
600977.SH,20190430,18.04,21.82,17.42,10662441478.0,4.399999999999999
600977.SH,20190531,15.13,17.19,14.44,4116456453.0,2.7500000000000018
600977.SH,20190628,15.66,15.75,14.56,2172070977.0,1.1899999999999995
600977.SH,20190731,14.62,16.43,13.83,3194285764.0,2.6
600977.SH,20190830,14.19,14.73,12.7,2623540269.0,2.0300000000000007
600977.SH,20190930,15.45,16.49,14.16,4768751942.0,2.3299999999999983
600977.SH,20191031,13.32,15.54,13.18,2009985367.0,2.3599999999999994
600977.SH,20191129,14.11,14.23,12.97,2169994204.0,1.2599999999999998
600977.SH,20191231,15.22,15.88,13.98,3690833724.0,1.9000000000000004
600999.SH,20091130,32.18,35.7,31.1,16199227930.0,4.600000000000001
600999.SH,20091231,29.39,32.9,27.7,9151459446.0,5.199999999999998
600999.SH,20100129,28.5,33.57,28.1,6802865728.0,5.469999999999999
600999.SH,20100226,28.87,30.28,27.85,2986275456.0,2.43
600999.SH,20100331,28.28,29.36,27.78,3925817704.0,1.5799999999999983
600999.SH,20100430,25.05,28.99,24.2,3516181664.0,4.789999999999999
600999.SH,20100531,21.11,24.67,20.26,2516079816.0,4.41
600999.SH,20100630,20.54,21.86,20.0,1613780664.0,1.8599999999999997
600999.SH,20100730,22.47,22.98,20.14,2278393032.0,2.84
600999.SH,20100831,20.9,22.72,20.77,2217376444.0,1.9499999999999995
600999.SH,20100930,20.38,21.71,20.01,1530685784.0,1.6999999999999993
600999.SH,20101029,23.67,25.83,20.38,6132864194.0,5.449999999999998
600999.SH,20101130,20.35,24.99,20.16,4176002584.0,4.829999999999998
600999.SH,20101231,18.96,21.62,18.5,2642686000.0,3.120000000000001
600999.SH,20110131,18.23,19.57,17.68,1548758016.0,1.8900000000000008
600999.SH,20110228,19.99,20.67,17.87,2197721112.0,2.8000000000000007
600999.SH,20110331,18.58,20.69,18.4,3405897096.0,2.2900000000000027
600999.SH,20110429,18.39,19.77,18.23,1969619244.0,1.5399999999999991
600999.SH,20110531,18.09,18.5,17.5,1125719484.0,1.0
600999.SH,20110630,18.38,18.5,16.5,1545866092.0,2.0
600999.SH,20110729,13.33,19.15,13.01,1430193750.0,6.139999999999999
600999.SH,20110831,12.03,13.43,11.66,1197152348.0,1.7699999999999996
600999.SH,20110930,11.36,12.33,11.33,1060898882.0,1.0
600999.SH,20111031,12.34,12.5,11.28,1189015256.0,1.2200000000000006
600999.SH,20111130,11.02,12.67,11.0,1270132116.0,1.67
600999.SH,20111230,10.18,11.69,9.7,1071674667.0,1.99
600999.SH,20120131,10.95,11.42,9.8,873960616.0,1.6199999999999992
600999.SH,20120229,12.03,12.35,10.48,1881830476.0,1.8699999999999992
600999.SH,20120330,11.35,13.28,11.33,3197309444.0,1.9499999999999995
600999.SH,20120427,12.86,13.71,11.23,5626170088.0,2.4800000000000004
600999.SH,20120531,13.65,13.89,12.17,5248978800.0,1.7200000000000006
600999.SH,20120629,11.61,13.85,11.09,3630785088.0,2.76
600999.SH,20120731,10.85,11.94,10.7,3213394056.0,1.2400000000000002
600999.SH,20120831,9.79,11.1,9.54,2065907012.0,1.5600000000000005
600999.SH,20120928,10.32,10.67,9.52,2410057232.0,1.1500000000000004
600999.SH,20121031,9.56,10.85,9.37,2341143936.0,1.4800000000000004
600999.SH,20121130,8.29,9.84,8.04,2222083996.0,1.8000000000000007
600999.SH,20121231,10.55,10.67,8.16,3868238176.0,2.51
600999.SH,20130131,12.82,13.09,9.75,8667013922.0,3.34
600999.SH,20130228,14.29,14.39,12.18,13169592096.0,2.210000000000001
600999.SH,20130329,12.07,14.86,12.04,15117339384.0,2.8200000000000003
600999.SH,20130426,12.13,12.66,11.11,6971651902.0,1.5500000000000007
600999.SH,20130531,13.18,13.78,11.8,8973548896.0,1.9799999999999984
600999.SH,20130628,10.4,13.44,9.25,4772056560.0,4.19
600999.SH,20130731,10.96,12.12,9.75,6061712286.0,2.369999999999999
600999.SH,20130830,11.38,12.6,10.71,6226913020.0,1.8899999999999988
600999.SH,20130930,11.3,12.69,11.16,6221822414.0,1.5299999999999994
600999.SH,20131031,10.61,11.61,10.51,2759817576.0,1.0999999999999996
600999.SH,20131129,10.94,11.3,9.75,6454596074.0,1.5500000000000007
600999.SH,20131231,12.68,13.42,11.56,18232771726.0,1.8599999999999997
600999.SH,20140130,11.78,12.74,11.08,8556741650.0,1.66
600999.SH,20140228,10.78,12.54,9.99,8616995286.0,2.549999999999999
600999.SH,20140331,10.13,10.89,9.71,6719189936.0,1.1799999999999995
600999.SH,20140430,10.37,11.45,10.1,6321281536.0,1.3499999999999996
600999.SH,20140530,10.37,11.09,10.09,4427498172.0,1.0
600999.SH,20140630,10.11,10.46,9.88,3147689416.0,0.5800000000000001
600999.SH,20140731,11.06,11.3,9.9,6234787498.0,1.4000000000000004
600999.SH,20140829,10.73,11.36,10.59,6993104780.0,0.7699999999999996
600999.SH,20140930,11.63,11.83,10.69,8394061855.0,1.1400000000000006
600999.SH,20141031,12.29,12.48,11.07,10068253404.0,1.41
600999.SH,20141128,18.14,18.92,12.15,34399142403.0,6.770000000000001
600999.SH,20141231,28.27,32.98,17.87,117999737809.0,15.109999999999996
600999.SH,20150130,23.46,30.7,22.1,48862158540.0,8.599999999999998
600999.SH,20150227,27.81,28.63,22.8,45163646325.0,5.829999999999997
600999.SH,20150331,31.83,34.38,24.55,66747910747.0,9.830000000000002
600999.SH,20150430,36.99,40.0,31.43,104561214705.0,8.57
600999.SH,20150529,30.32,37.09,29.91,58974812817.0,7.180000000000002
600999.SH,20150630,26.46,34.59,23.27,80623710910.0,11.320000000000006
600999.SH,20150731,21.38,27.8,19.1,62207780956.0,8.7
600999.SH,20150831,15.96,22.97,13.85,25734815490.0,9.12
600999.SH,20150930,16.03,17.93,15.13,13000317091.0,2.799999999999999
600999.SH,20151030,19.1,20.97,16.75,12201414150.0,4.219999999999999
600999.SH,20151130,20.25,24.95,18.32,32743715200.0,6.629999999999999
600999.SH,20151231,21.7,24.9,19.83,21127372167.0,5.07
600999.SH,20160129,14.98,21.87,14.08,10217686526.0,7.790000000000001
600999.SH,20160229,13.97,16.0,13.45,7035441601.0,2.5500000000000007
600999.SH,20160331,17.89,19.17,13.84,19638183973.0,5.330000000000002
600999.SH,20160429,16.73,18.58,16.63,9367679655.0,1.9499999999999995
600999.SH,20160531,16.57,17.24,15.23,5841428117.0,2.009999999999998
600999.SH,20160630,16.5,16.74,15.21,5965572592.0,1.5299999999999976
600999.SH,20160729,16.8,18.17,16.37,8017926698.0,1.8000000000000007
600999.SH,20160831,17.96,19.17,16.24,12413027347.0,2.9300000000000037
600999.SH,20160930,17.19,18.38,16.74,5053112211.0,1.6400000000000006
600999.SH,20161031,17.95,18.76,16.96,5462072389.0,1.8000000000000007
600999.SH,20161130,19.08,20.09,17.8,13374445004.0,2.289999999999999
600999.SH,20161230,16.33,19.25,16.15,7355616864.0,3.1000000000000014
600999.SH,20170126,16.76,16.88,16.07,3439682216.0,0.8099999999999987
600999.SH,20170228,16.83,17.44,16.38,3932830674.0,1.0600000000000025
600999.SH,20170331,16.27,17.1,16.23,4203231536.0,0.870000000000001
600999.SH,20170428,15.94,16.67,15.66,3061706778.0,1.0100000000000016
600999.SH,20170531,17.0,17.03,15.57,3894104777.0,1.4600000000000009
600999.SH,20170630,17.22,17.38,16.58,4798435367.0,0.8000000000000007
600999.SH,20170731,17.91,18.28,16.78,8360110085.0,1.5
600999.SH,20170831,19.54,19.95,17.46,10843863925.0,2.4899999999999984
600999.SH,20170929,21.39,21.68,19.3,12236087385.0,2.379999999999999
600999.SH,20171031,18.67,22.35,18.45,7788295348.0,3.9000000000000017
600999.SH,20171130,19.14,20.44,18.07,13157205944.0,2.370000000000001
600999.SH,20171229,17.16,19.24,16.73,6833754937.0,2.509999999999998
600999.SH,20180131,19.19,20.69,17.05,12471797272.0,3.640000000000001
600999.SH,20180228,17.1,19.48,16.28,5964354035.0,3.1999999999999997
600999.SH,20180330,17.36,17.86,16.4,4437562718.0,1.4600000000000009
600999.SH,20180427,16.43,17.87,16.23,3035142739.0,1.6400000000000006
600999.SH,20180531,15.81,17.41,15.6,3146510893.0,1.8100000000000005
600999.SH,20180629,13.68,16.06,12.91,2703011923.0,3.1499999999999986
600999.SH,20180731,13.48,14.15,12.65,2462245062.0,1.5
600999.SH,20180831,13.1,13.7,12.52,1991781232.0,1.1799999999999995
600999.SH,20180928,13.13,13.16,12.27,1453277567.0,0.8900000000000006
600999.SH,20181031,13.23,13.64,11.13,3950169278.0,2.51
600999.SH,20181130,13.74,15.06,13.31,5014955712.0,1.75
600999.SH,20181228,13.4,14.46,12.4,3128643137.0,2.0600000000000005
600999.SH,20190131,14.41,14.77,12.99,3681935176.0,1.7799999999999994
600999.SH,20190228,17.55,19.99,14.5,10028320516.0,5.4899999999999975
600999.SH,20190329,17.52,19.83,16.21,17933486508.0,3.619999999999997
600999.SH,20190430,17.53,18.88,17.0,12758026521.0,1.879999999999999
600999.SH,20190531,15.46,16.94,14.74,4912386731.0,2.200000000000001
600999.SH,20190628,17.09,17.62,14.91,5040310782.0,2.7100000000000013
600999.SH,20190731,16.91,17.72,16.33,4054933262.0,1.3900000000000006
600999.SH,20190830,15.98,17.1,15.2,4829844296.0,1.900000000000002
600999.SH,20190930,16.45,18.07,15.96,6529794221.0,2.1099999999999994
600999.SH,20191031,16.44,17.55,16.12,3294136588.0,1.4299999999999995
600999.SH,20191129,16.48,16.7,16.06,3720103975.0,0.6400000000000006
600999.SH,20191231,18.29,18.88,16.42,6885322499.0,2.4599999999999973
601006.SH,20060831,5.73,6.39,5.47,10746726374.0,0.92
601006.SH,20060929,6.3,6.73,5.54,8250689016.0,1.1900000000000004
601006.SH,20061031,6.4,6.49,5.94,4360881484.0,0.5499999999999998
601006.SH,20061130,7.24,7.28,6.18,10452776854.0,1.1000000000000003
601006.SH,20061229,8.1,8.57,7.11,10612041008.0,1.46
601006.SH,20070131,10.54,11.5,8.14,11694696972.0,3.3599999999999994
601006.SH,20070228,11.25,12.94,9.03,8082383128.0,3.91
601006.SH,20070330,12.85,14.14,10.47,12448231486.0,3.67
601006.SH,20070430,14.7,15.98,12.73,14576459136.0,3.25
601006.SH,20070531,15.16,16.29,13.46,24913611590.0,2.8299999999999983
601006.SH,20070629,15.14,17.88,12.4,29398599500.0,5.479999999999999
601006.SH,20070731,16.04,16.09,13.43,12022652336.0,2.66
601006.SH,20070831,18.32,18.79,14.91,23458391250.0,3.879999999999999
601006.SH,20070928,25.47,26.6,18.62,19994632300.0,7.98
601006.SH,20071031,23.54,27.38,20.3,13801819058.0,7.079999999999997
601006.SH,20071130,21.39,24.49,19.31,7507908142.0,5.18
601006.SH,20071228,25.62,26.61,20.88,8275383810.0,5.73
601006.SH,20080131,20.8,28.45,19.75,14720422750.0,8.7
601006.SH,20080229,19.73,24.02,19.0,11694555052.0,5.02
601006.SH,20080331,17.3,20.24,14.92,6737194850.0,5.319999999999999
601006.SH,20080430,16.49,17.6,12.43,8735004804.0,5.170000000000002
601006.SH,20080530,15.01,18.24,14.93,6520840112.0,3.3099999999999987
601006.SH,20080630,13.61,16.22,11.69,4608065624.0,4.5299999999999985
601006.SH,20080731,13.02,14.58,12.51,4056842224.0,2.0700000000000003
601006.SH,20080829,12.12,13.54,11.68,2248688240.0,1.8599999999999997
601006.SH,20080926,12.9,13.29,10.0,3676579710.0,3.2899999999999987
601006.SH,20081031,9.68,12.9,9.68,2931268672.0,3.2200000000000006
601006.SH,20081128,8.77,10.46,8.6,9230232562.0,1.8600000000000008
601006.SH,20081231,8.02,9.78,7.53,12232641698.0,2.249999999999999
601006.SH,20090123,8.47,9.03,7.99,5270744716.0,1.0399999999999991
601006.SH,20090227,8.25,10.28,8.13,18026486824.0,2.1499999999999986
601006.SH,20090331,8.92,9.16,8.01,13843041028.0,1.1500000000000004
601006.SH,20090430,9.52,10.39,8.89,24115121408.0,1.5
601006.SH,20090527,9.25,10.14,9.06,13132329898.0,1.08
601006.SH,20090630,10.59,10.74,9.31,22952928320.0,1.4299999999999995
601006.SH,20090731,11.28,11.83,10.12,27978522050.0,1.7100000000000009
601006.SH,20090831,9.44,13.15,9.41,19290409906.0,3.74
601006.SH,20090930,9.27,10.36,8.99,11084492854.0,1.3699999999999992
601006.SH,20091030,9.75,10.15,9.4,7202130360.0,0.75
601006.SH,20091130,10.9,11.8,9.55,18847142312.0,2.25
601006.SH,20091231,10.3,11.37,9.7,15355113406.0,1.67
601006.SH,20100129,9.75,10.89,9.71,11323007936.0,1.1799999999999995
601006.SH,20100226,9.69,9.83,9.2,3771396736.0,0.6300000000000008
601006.SH,20100331,9.6,9.84,9.09,6014498238.0,0.75
601006.SH,20100430,9.09,9.98,8.99,6993777982.0,0.9900000000000002
601006.SH,20100531,8.5,9.36,8.21,4387897064.0,1.1499999999999986
601006.SH,20100630,8.17,8.7,7.9,2915163264.0,0.7999999999999989
601006.SH,20100730,8.62,8.82,8.11,5007665760.0,0.7100000000000009
601006.SH,20100831,8.59,8.83,8.25,5522590188.0,0.5800000000000001
601006.SH,20100930,8.41,9.26,8.26,6250998622.0,1.0
601006.SH,20101029,8.87,9.65,8.45,9439722366.0,1.200000000000001
601006.SH,20101130,8.09,9.28,7.99,18770553552.0,1.2899999999999991
601006.SH,20101231,7.82,8.35,7.68,9397657822.0,0.6699999999999999
601006.SH,20110131,8.66,8.85,7.75,11270514536.0,1.0999999999999996
601006.SH,20110228,8.37,8.85,8.23,7538796780.0,0.6199999999999992
601006.SH,20110331,8.56,8.93,8.25,10687569502.0,0.6799999999999997
601006.SH,20110429,8.98,9.18,8.54,9376000610.0,0.6400000000000006
601006.SH,20110531,8.44,9.41,8.26,8661970120.0,1.1500000000000004
601006.SH,20110630,8.19,8.63,8.0,5316229608.0,0.6300000000000008
601006.SH,20110729,7.6,8.41,7.52,6359152612.0,0.8900000000000006
601006.SH,20110831,7.51,7.8,7.12,5817724688.0,0.6799999999999997
601006.SH,20110930,7.17,7.63,7.11,4162191424.0,0.5199999999999996
601006.SH,20111031,7.68,7.91,7.15,4166695952.0,0.7599999999999998
601006.SH,20111130,7.45,8.05,7.4,4893818390.0,0.6500000000000004
601006.SH,20111230,7.46,7.67,7.23,3659817624.0,0.4399999999999995
601006.SH,20120131,7.7,7.82,7.3,4171308800.0,0.5200000000000005
601006.SH,20120229,7.62,7.77,7.42,7500691350.0,0.34999999999999964
601006.SH,20120330,7.45,7.74,7.29,7009596244.0,0.4500000000000002
601006.SH,20120427,7.47,7.57,7.33,5137716672.0,0.2400000000000002
601006.SH,20120531,7.44,7.67,7.37,7555010224.0,0.2999999999999998
601006.SH,20120629,7.03,7.46,6.95,3916636376.0,0.5099999999999998
601006.SH,20120731,5.92,7.05,5.9,5843467248.0,1.1499999999999997
601006.SH,20120831,5.99,6.08,5.82,3410253224.0,0.2599999999999998
601006.SH,20120928,6.1,6.14,5.82,3240390224.0,0.3199999999999994
601006.SH,20121031,6.04,6.22,5.96,2541371664.0,0.2599999999999998
601006.SH,20121130,6.3,6.32,6.0,2920394136.0,0.3200000000000003
601006.SH,20121231,6.76,6.86,6.26,5398237520.0,0.6000000000000005
601006.SH,20130131,7.19,7.31,6.72,5259954416.0,0.5899999999999999
601006.SH,20130228,7.85,8.0,7.07,6643718180.0,0.9299999999999996
601006.SH,20130329,7.45,8.26,7.35,7288532100.0,0.91
601006.SH,20130426,7.05,7.53,6.93,3308440616.0,0.6000000000000005
601006.SH,20130531,7.07,7.34,6.91,5290870568.0,0.4299999999999997
601006.SH,20130628,5.94,7.13,5.41,3471789008.0,1.7199999999999998
601006.SH,20130731,6.05,6.15,5.56,3700312640.0,0.5900000000000007
601006.SH,20130830,6.81,7.46,5.98,6020402102.0,1.4799999999999995
601006.SH,20130930,7.28,7.82,6.84,5226144184.0,0.9800000000000004
601006.SH,20131031,7.36,7.48,6.88,3516832560.0,0.6000000000000005
601006.SH,20131129,7.91,8.07,7.09,4079182960.0,0.9800000000000004
601006.SH,20131231,7.39,8.09,7.22,4253547168.0,0.8700000000000001
601006.SH,20140130,7.26,7.81,6.9,3662316136.0,0.9099999999999993
601006.SH,20140228,6.8,8.06,6.75,6190476228.0,1.3100000000000005
601006.SH,20140331,6.68,6.94,6.27,3808266584.0,0.6700000000000008
601006.SH,20140430,6.66,7.15,6.52,4430416806.0,0.6300000000000008
601006.SH,20140530,6.71,6.83,6.55,2048813856.0,0.28000000000000025
601006.SH,20140630,6.31,7.03,6.24,2752157288.0,0.79
601006.SH,20140731,7.14,7.27,6.28,5613904137.0,0.9899999999999992
601006.SH,20140829,7.4,7.47,7.01,5089335908.0,0.46
601006.SH,20140930,7.78,8.05,7.33,6660228561.0,0.7200000000000006
601006.SH,20141031,7.98,8.15,7.33,6789212799.0,0.8200000000000003
601006.SH,20141128,9.58,9.86,7.87,19267081006.0,1.9899999999999995
601006.SH,20141231,10.66,11.95,9.31,41000827181.0,2.6399999999999992
601006.SH,20150130,10.62,12.32,10.1,41331826236.0,2.2200000000000006
601006.SH,20150227,10.67,10.8,9.63,13587561725.0,1.17
601006.SH,20150331,11.03,11.47,10.0,30846596238.0,1.4700000000000006
601006.SH,20150430,13.97,14.72,10.91,71837510647.0,3.810000000000001
601006.SH,20150529,12.18,14.31,11.92,49650843954.0,2.390000000000001
601006.SH,20150630,14.04,15.15,11.63,80383233398.0,3.52
601006.SH,20150731,10.22,14.58,9.16,66749067277.0,5.42
601006.SH,20150831,10.07,11.28,7.88,20537749427.0,3.3999999999999995
601006.SH,20150930,8.83,10.2,8.72,11398666752.0,1.4799999999999986
601006.SH,20151030,9.13,9.46,8.9,8441129881.0,0.5600000000000005
601006.SH,20151130,8.68,10.01,8.52,12114946383.0,1.4900000000000002
601006.SH,20151231,8.62,9.37,8.48,10947592746.0,0.8899999999999988
